approach;time;score
BPlusCloudTree;779;37468.41000000002
BPlusCloudTree;780;37468.41000000002
BPlusCloudTree;783;37468.41000000002
BPlusCloudTree;790;37468.41000000002
BPlusCloudTree;791;37468.41000000002
BPlusCloudTree;793;37468.41000000002
BPlusCloudTree;794;37468.41000000002
BPlusCloudTree;795;37468.41000000002
BPlusCloudTree;799;37468.41000000002
BPlusCloudTree;800;37468.41000000002
BPlusCloudTree;802;37468.41000000002
BPlusCloudTree;804;37468.41000000002
BPlusCloudTree;810;37468.41000000002
BPlusCloudTree;811;37468.41000000002
BPlusCloudTree;812;37468.41000000002
BPlusCloudTree;813;37468.41000000002
BPlusCloudTree;814;37468.41000000002
BPlusCloudTree;818;37468.41000000002
BPlusCloudTree;819;37468.41000000002
BPlusCloudTree;821;37468.41000000002
BPlusCloudTree;826;37468.41000000002
BPlusCloudTree;827;37468.41000000002
BPlusCloudTree;828;37468.41000000002
BPlusCloudTree;830;37468.41000000002
BPlusCloudTree;836;37468.41000000002
BPlusCloudTree;837;37468.41000000002
BPlusCloudTree;838;37468.41000000002
BPlusCloudTree;844;37468.41000000002
BPlusCloudTree;845;37468.41000000002
BPlusCloudTree;847;37468.41000000002
BPlusCloudTree;853;37468.41000000002
BPlusCloudTree;855;37468.41000000002
BPlusCloudTree;857;37468.41000000002
BPlusCloudTree;861;37468.41000000002
BPlusCloudTree;862;37468.41000000002
BPlusCloudTree;865;37468.41000000002
BPlusCloudTree;867;37468.41000000002
BPlusCloudTree;869;37468.41000000002
BPlusCloudTree;870;37468.41000000002
BPlusCloudTree;872;37468.41000000002
BPlusCloudTree;874;37468.41000000002
BPlusCloudTree;877;37468.41000000002
BPlusCloudTree;878;37468.41000000002
BPlusCloudTree;879;37468.41000000002
BPlusCloudTree;882;37468.41000000002
BPlusCloudTree;883;37468.41000000002
BPlusCloudTree;884;37468.41000000002
BPlusCloudTree;886;37468.41000000002
BPlusCloudTree;887;37468.41000000002
BPlusCloudTree;889;37468.41000000002
BPlusCloudTree;890;37468.41000000002
BPlusCloudTree;893;37468.41000000002
BPlusCloudTree;894;37468.41000000002
BPlusCloudTree;895;37468.41000000002
BPlusCloudTree;896;37468.41000000002
BPlusCloudTree;898;37468.41000000002
BPlusCloudTree;902;37468.41000000002
BPlusCloudTree;903;37468.41000000002
BPlusCloudTree;905;37468.41000000002
BPlusCloudTree;906;37468.41000000002
BPlusCloudTree;907;37468.41000000002
BPlusCloudTree;911;37468.41000000002
BPlusCloudTree;915;37468.41000000002
BPlusCloudTree;918;37468.41000000002
BPlusCloudTree;919;37468.41000000002
BPlusCloudTree;920;37468.41000000002
BPlusCloudTree;925;37468.41000000002
BPlusCloudTree;926;37468.41000000002
BPlusCloudTree;928;37468.41000000002
BPlusCloudTree;932;37468.41000000002
BPlusCloudTree;935;37468.41000000002
BPlusCloudTree;936;37468.41000000002
BPlusCloudTree;938;37468.41000000002
BPlusCloudTree;942;37468.41000000002
BPlusCloudTree;944;37468.41000000002
BPlusCloudTree;945;37468.41000000002
BPlusCloudTree;946;37468.41000000002
BPlusCloudTree;949;37468.41000000002
BPlusCloudTree;954;37468.41000000002
BPlusCloudTree;956;37468.41000000002
BPlusCloudTree;957;37468.41000000002
BPlusCloudTree;961;37468.41000000002
BPlusCloudTree;963;37468.41000000002
BPlusCloudTree;964;37468.41000000002
BPlusCloudTree;966;37468.41000000002
BPlusCloudTree;967;37468.41000000002
BPlusCloudTree;971;37468.41000000002
BPlusCloudTree;972;37468.41000000002
BPlusCloudTree;973;37468.41000000002
BPlusCloudTree;976;37468.41000000002
BPlusCloudTree;979;37468.41000000002
BPlusCloudTree;980;37468.41000000002
BPlusCloudTree;982;37468.41000000002
BPlusCloudTree;987;37468.41000000002
BPlusCloudTree;990;37468.41000000002
BPlusCloudTree;991;37468.41000000002
BPlusCloudTree;994;37468.41000000002
BPlusCloudTree;995;37468.41000000002
BPlusCloudTree;1001;37468.41000000002
BPlusCloudTree;1005;37468.41000000002
BPlusCloudTree;1008;37468.41000000002
BPlusCloudTree;1012;37468.41000000002
BPlusCloudTree;1015;37468.41000000002
BPlusCloudTree;1022;37468.41000000002
BPlusCloudTree;1024;37468.41000000002
BPlusCloudTree;1031;37468.41000000002
BPlusCloudTree;1033;37468.41000000002
BPlusCloudTree;1034;37468.41000000002
BPlusCloudTree;1042;37468.41000000002
BPlusCloudTree;1043;37468.41000000002
BPlusCloudTree;1044;37468.41000000002
BPlusCloudTree;1051;37468.41000000002
BPlusCloudTree;1053;37468.41000000002
BPlusCloudTree;1054;37468.41000000002
BPlusCloudTree;1061;37468.41000000002
BPlusCloudTree;1067;37468.41000000002
BPlusCloudTree;1069;37468.41000000002
BPlusCloudTree;1070;37468.41000000002
BPlusCloudTree;1076;37468.41000000002
BPlusCloudTree;1083;37468.41000000002
BPlusCloudTree;1085;37468.41000000002
BPlusCloudTree;1090;37468.41000000002
BPlusCloudTree;1092;37468.41000000002
BPlusCloudTree;1097;37468.41000000002
BPlusCloudTree;1100;37468.41000000002
BPlusCloudTree;1102;37468.41000000002
BPlusCloudTree;1104;37468.41000000002
BPlusCloudTree;1110;37468.41000000002
BPlusCloudTree;1114;37468.41000000002
BPlusCloudTree;1116;37468.41000000002
BPlusCloudTree;1118;37468.41000000002
BPlusCloudTree;1122;37468.41000000002
BPlusCloudTree;1126;37468.41000000002
BPlusCloudTree;1130;37468.41000000002
BPlusCloudTree;1135;37468.41000000002
BPlusCloudTree;1136;37468.41000000002
BPlusCloudTree;1137;37468.41000000002
BPlusCloudTree;1143;37468.41000000002
BPlusCloudTree;1148;37468.41000000002
BPlusCloudTree;1150;37468.41000000002
BPlusCloudTree;1157;37468.41000000002
BPlusCloudTree;1164;37468.41000000002
BPlusCloudTree;1171;37468.41000000002
BPlusCloudTree;1178;37468.41000000002
BPlusCloudTree;1185;37468.41000000002
BPlusCloudTree;1193;37468.41000000002
BPlusCloudTree;1199;37468.41000000002
BPlusCloudTree;1207;37468.41000000002
BPlusCloudTree;1213;37468.41000000002
BPlusCloudTree;1220;37468.41000000002
BPlusCloudTree;1227;37468.41000000002
BPlusCloudTree;1234;37468.41000000002
BPlusCloudTree;1242;37468.41000000002
BPlusCloudTree;1249;37468.41000000002
BPlusCloudTree;1256;37468.41000000002
BPlusCloudTree;1259;37468.41000000002
BPlusCloudTree;1263;37468.41000000002
BPlusCloudTree;1280;37468.41000000002
BPlusCloudTree;1289;37468.41000000002
GreedyAppraoch;0;526.2575
GreedyAppraoch;1;526.2575
GreedyAppraoch;2;526.2575
GreedyAppraoch;5;526.2575
GreedyAppraoch;6;526.2575
GreedyAppraoch;7;591.8425000000001
GreedyAppraoch;8;624.6350000000001
GreedyAppraoch;9;795.7650000000001
GreedyAppraoch;10;881.3575000000003
GreedyAppraoch;11;966.9500000000003
GreedyAppraoch;12;966.9500000000003
GreedyAppraoch;13;966.9500000000003
GreedyAppraoch;14;1118.1275000000003
GreedyAppraoch;15;1150.9200000000003
GreedyAppraoch;16;1150.9200000000003
GreedyAppraoch;17;1150.9200000000003
GreedyAppraoch;18;1236.4850000000004
GreedyAppraoch;19;1236.4850000000004
GreedyAppraoch;20;1236.4850000000004
GreedyAppraoch;21;1387.6625000000004
GreedyAppraoch;22;1420.4550000000004
GreedyAppraoch;23;1420.4550000000004
GreedyAppraoch;24;1420.4550000000004
GreedyAppraoch;25;1420.4550000000004
GreedyAppraoch;26;1420.4550000000004
GreedyAppraoch;27;1591.6125000000004
GreedyAppraoch;28;1657.1975000000004
GreedyAppraoch;29;1742.7625000000005
GreedyAppraoch;30;1775.5550000000005
GreedyAppraoch;31;1775.5550000000005
GreedyAppraoch;32;1775.5550000000005
GreedyAppraoch;33;1775.5550000000005
GreedyAppraoch;34;1808.3475000000005
GreedyAppraoch;35;1841.1400000000006
GreedyAppraoch;36;1841.1400000000006
GreedyAppraoch;37;1959.8110000000006
GreedyAppraoch;38;2045.4035000000006
GreedyAppraoch;39;2130.9685000000004
GreedyAppraoch;40;2216.5335000000005
GreedyAppraoch;41;2282.1185000000005
GreedyAppraoch;42;2282.1185000000005
GreedyAppraoch;43;2282.1185000000005
GreedyAppraoch;44;2282.1185000000005
GreedyAppraoch;45;2282.1185000000005
GreedyAppraoch;46;2282.1185000000005
GreedyAppraoch;47;2282.1185000000005
GreedyAppraoch;48;2314.9110000000005
GreedyAppraoch;49;2347.7035000000005
GreedyAppraoch;50;2433.2960000000007
GreedyAppraoch;51;2551.9670000000006
GreedyAppraoch;52;2551.9670000000006
GreedyAppraoch;53;2551.9670000000006
GreedyAppraoch;54;2551.9670000000006
GreedyAppraoch;55;2551.9670000000006
GreedyAppraoch;56;2618.1240000000007
GreedyAppraoch;57;2618.1240000000007
GreedyAppraoch;58;2618.1240000000007
GreedyAppraoch;59;2618.1240000000007
GreedyAppraoch;60;2651.202500000001
GreedyAppraoch;61;2651.202500000001
GreedyAppraoch;62;2651.202500000001
GreedyAppraoch;63;2769.873500000001
GreedyAppraoch;64;2855.4660000000013
GreedyAppraoch;65;2855.4660000000013
GreedyAppraoch;66;2974.109500000001
GreedyAppraoch;67;2974.109500000001
GreedyAppraoch;68;2974.109500000001
GreedyAppraoch;69;3007.188000000001
GreedyAppraoch;70;3040.266500000001
GreedyAppraoch;71;3040.266500000001
GreedyAppraoch;72;3125.8590000000013
GreedyAppraoch;73;3158.937500000002
GreedyAppraoch;74;3158.937500000002
GreedyAppraoch;75;3158.937500000002
GreedyAppraoch;76;3244.502500000002
GreedyAppraoch;77;3330.095000000002
GreedyAppraoch;78;3330.095000000002
GreedyAppraoch;79;3448.7660000000024
GreedyAppraoch;80;3481.8445000000024
GreedyAppraoch;81;3481.8445000000024
GreedyAppraoch;82;3481.8445000000024
GreedyAppraoch;83;3481.8445000000024
GreedyAppraoch;84;3481.8445000000024
GreedyAppraoch;85;3567.4095000000025
GreedyAppraoch;86;3567.4095000000025
GreedyAppraoch;87;3632.8123333333356
GreedyAppraoch;88;3632.8123333333356
GreedyAppraoch;89;3718.404833333336
GreedyAppraoch;90;3718.404833333336
GreedyAppraoch;91;3718.404833333336
GreedyAppraoch;92;3803.997333333336
GreedyAppraoch;93;3889.589833333336
GreedyAppraoch;94;4008.3213333333365
GreedyAppraoch;95;4008.3213333333365
GreedyAppraoch;96;4040.64566666667
GreedyAppraoch;97;4040.64566666667
GreedyAppraoch;98;4040.64566666667
GreedyAppraoch;99;4040.64566666667
GreedyAppraoch;100;4073.72416666667
GreedyAppraoch;101;4073.72416666667
GreedyAppraoch;102;4073.72416666667
GreedyAppraoch;103;4159.37716666667
GreedyAppraoch;104;4277.3600000000015
GreedyAppraoch;105;4277.3600000000015
GreedyAppraoch;106;4363.018500000002
GreedyAppraoch;107;4363.018500000002
GreedyAppraoch;108;4396.097000000002
GreedyAppraoch;109;4396.097000000002
GreedyAppraoch;110;4396.097000000002
GreedyAppraoch;111;4481.750000000001
GreedyAppraoch;112;4481.750000000001
GreedyAppraoch;113;4481.750000000001
GreedyAppraoch;114;4481.750000000001
GreedyAppraoch;115;4514.074333333334
GreedyAppraoch;116;4685.325333333332
GreedyAppraoch;117;4685.325333333332
GreedyAppraoch;118;4685.325333333332
GreedyAppraoch;119;4685.325333333332
GreedyAppraoch;120;4685.325333333332
GreedyAppraoch;121;4770.978333333332
GreedyAppraoch;122;4803.302666666665
GreedyAppraoch;123;4803.302666666665
GreedyAppraoch;124;4888.867666666664
GreedyAppraoch;125;4888.867666666664
GreedyAppraoch;126;4888.867666666664
GreedyAppraoch;127;4974.526166666664
GreedyAppraoch;128;5060.179166666663
GreedyAppraoch;129;5145.837666666663
GreedyAppraoch;130;5145.837666666663
GreedyAppraoch;131;5211.240499999995
GreedyAppraoch;132;5211.240499999995
GreedyAppraoch;133;5211.240499999995
GreedyAppraoch;134;5211.240499999995
GreedyAppraoch;135;5211.240499999995
GreedyAppraoch;136;5382.458499999993
GreedyAppraoch;137;5382.458499999993
GreedyAppraoch;138;5382.458499999993
GreedyAppraoch;139;5382.458499999993
GreedyAppraoch;140;5553.709499999994
GreedyAppraoch;141;5619.112333333327
GreedyAppraoch;142;5619.112333333327
GreedyAppraoch;143;5619.112333333327
GreedyAppraoch;144;5704.765333333327
GreedyAppraoch;145;5875.983333333326
GreedyAppraoch;146;5961.641833333326
GreedyAppraoch;147;5961.641833333326
GreedyAppraoch;148;5994.7203333333255
GreedyAppraoch;149;5994.7203333333255
GreedyAppraoch;150;6027.0446666666585
GreedyAppraoch;151;6027.0446666666585
GreedyAppraoch;152;6112.697666666659
GreedyAppraoch;153;6230.674999999991
GreedyAppraoch;154;6263.753499999991
GreedyAppraoch;155;6263.753499999991
GreedyAppraoch;156;6263.753499999991
GreedyAppraoch;157;6435.070499999988
GreedyAppraoch;158;6435.070499999988
GreedyAppraoch;159;6435.070499999988
GreedyAppraoch;160;6552.85283333332
GreedyAppraoch;161;6671.58433333332
GreedyAppraoch;162;6671.58433333332
GreedyAppraoch;163;6703.908666666653
GreedyAppraoch;164;6703.908666666653
GreedyAppraoch;165;6703.908666666653
GreedyAppraoch;166;6789.567166666653
GreedyAppraoch;167;6789.567166666653
GreedyAppraoch;168;6907.5499999999865
GreedyAppraoch;169;6907.5499999999865
GreedyAppraoch;170;6993.007999999987
GreedyAppraoch;171;7055.768999999987
GreedyAppraoch;172;7141.421999999987
GreedyAppraoch;173;7141.421999999987
GreedyAppraoch;174;7141.421999999987
GreedyAppraoch;175;7173.746333333319
GreedyAppraoch;176;7173.746333333319
GreedyAppraoch;177;7173.746333333319
GreedyAppraoch;178;7259.40483333332
GreedyAppraoch;179;7375.2994999999855
GreedyAppraoch;180;7407.6238333333185
GreedyAppraoch;181;7493.276833333319
GreedyAppraoch;182;7525.601166666653
GreedyAppraoch;183;7525.601166666653
GreedyAppraoch;184;7525.601166666653
GreedyAppraoch;185;7525.601166666653
GreedyAppraoch;186;7556.037833333319
GreedyAppraoch;187;7641.60283333332
GreedyAppraoch;188;7641.60283333332
GreedyAppraoch;189;7673.927166666652
GreedyAppraoch;190;7844.843166666651
GreedyAppraoch;191;7930.501666666651
GreedyAppraoch;192;7930.501666666651
GreedyAppraoch;193;7991.374999999984
GreedyAppraoch;194;8077.033499999984
GreedyAppraoch;195;8077.033499999984
GreedyAppraoch;196;8195.016333333317
GreedyAppraoch;197;8280.581333333319
GreedyAppraoch;198;8280.581333333319
GreedyAppraoch;199;8280.581333333319
GreedyAppraoch;200;8280.581333333319
GreedyAppraoch;201;8311.017999999985
GreedyAppraoch;202;8341.454666666652
GreedyAppraoch;203;8544.694999999982
GreedyAppraoch;204;8544.694999999982
GreedyAppraoch;205;8716.011999999982
GreedyAppraoch;206;8716.011999999982
GreedyAppraoch;207;8801.576999999985
GreedyAppraoch;208;8801.576999999985
GreedyAppraoch;209;8830.906999999985
GreedyAppraoch;210;8830.906999999985
GreedyAppraoch;211;8830.906999999985
GreedyAppraoch;212;8916.364999999983
GreedyAppraoch;213;8916.364999999983
GreedyAppraoch;214;9034.347833333317
GreedyAppraoch;215;9034.347833333317
GreedyAppraoch;216;9063.677833333317
GreedyAppraoch;217;9063.677833333317
GreedyAppraoch;218;9234.901333333317
GreedyAppraoch;219;9320.392333333319
GreedyAppraoch;220;9405.85033333332
GreedyAppraoch;221;9405.85033333332
GreedyAppraoch;222;9438.174666666653
GreedyAppraoch;223;9438.174666666653
GreedyAppraoch;224;9467.504666666653
GreedyAppraoch;225;9467.504666666653
GreedyAppraoch;226;9467.504666666653
GreedyAppraoch;227;9467.504666666653
GreedyAppraoch;228;9638.527666666654
GreedyAppraoch;229;9754.455333333319
GreedyAppraoch;230;9754.455333333319
GreedyAppraoch;231;9783.785333333319
GreedyAppraoch;232;9783.785333333319
GreedyAppraoch;233;9783.785333333319
GreedyAppraoch;234;9783.785333333319
GreedyAppraoch;235;9869.443833333318
GreedyAppraoch;236;9954.934833333316
GreedyAppraoch;237;10040.587833333318
GreedyAppraoch;238;10100.354499999985
GreedyAppraoch;239;10100.354499999985
GreedyAppraoch;240;10185.845499999987
GreedyAppraoch;241;10185.845499999987
GreedyAppraoch;242;10185.845499999987
GreedyAppraoch;243;10185.845499999987
GreedyAppraoch;244;10185.845499999987
GreedyAppraoch;245;10185.845499999987
GreedyAppraoch;246;10246.97233333332
GreedyAppraoch;247;10246.97233333332
GreedyAppraoch;248;10246.97233333332
GreedyAppraoch;249;10418.11633333332
GreedyAppraoch;250;10418.11633333332
GreedyAppraoch;251;10418.11633333332
GreedyAppraoch;252;10418.11633333332
GreedyAppraoch;253;10479.243166666653
GreedyAppraoch;254;10479.243166666653
GreedyAppraoch;255;10479.243166666653
GreedyAppraoch;256;10479.243166666653
GreedyAppraoch;257;10650.387166666651
GreedyAppraoch;258;10650.387166666651
GreedyAppraoch;259;10650.387166666651
GreedyAppraoch;260;10797.172499999984
GreedyAppraoch;261;10797.172499999984
GreedyAppraoch;262;10797.172499999984
GreedyAppraoch;263;10797.172499999984
GreedyAppraoch;264;10797.172499999984
GreedyAppraoch;265;10797.172499999984
GreedyAppraoch;266;10797.172499999984
GreedyAppraoch;267;10882.825499999986
GreedyAppraoch;268;10998.753166666653
GreedyAppraoch;269;11029.44333333332
GreedyAppraoch;270;11029.44333333332
GreedyAppraoch;271;11029.44333333332
GreedyAppraoch;272;11029.44333333332
GreedyAppraoch;273;11029.44333333332
GreedyAppraoch;274;11114.934333333322
GreedyAppraoch;275;11230.86199999999
GreedyAppraoch;276;11230.86199999999
GreedyAppraoch;277;11230.86199999999
GreedyAppraoch;278;11230.86199999999
GreedyAppraoch;279;11230.86199999999
GreedyAppraoch;280;11261.552166666657
GreedyAppraoch;281;11347.043166666657
GreedyAppraoch;282;11377.479833333324
GreedyAppraoch;283;11377.479833333324
GreedyAppraoch;284;11377.479833333324
GreedyAppraoch;285;11377.479833333324
GreedyAppraoch;286;11377.479833333324
GreedyAppraoch;287;11377.479833333324
GreedyAppraoch;288;11462.937833333324
GreedyAppraoch;289;11462.937833333324
GreedyAppraoch;290;11492.267833333324
GreedyAppraoch;291;11523.677833333324
GreedyAppraoch;292;11523.677833333324
GreedyAppraoch;293;11523.677833333324
GreedyAppraoch;294;11609.168833333324
GreedyAppraoch;295;11609.168833333324
GreedyAppraoch;296;11609.168833333324
GreedyAppraoch;297;11638.498833333324
GreedyAppraoch;298;11638.498833333324
GreedyAppraoch;299;11638.498833333324
GreedyAppraoch;300;11755.399833333324
GreedyAppraoch;301;11755.399833333324
GreedyAppraoch;302;11755.399833333324
GreedyAppraoch;303;11833.814833333323
GreedyAppraoch;304;11864.251499999991
GreedyAppraoch;305;11893.581499999991
GreedyAppraoch;306;11893.581499999991
GreedyAppraoch;307;11893.581499999991
GreedyAppraoch;308;11893.581499999991
GreedyAppraoch;309;11893.581499999991
GreedyAppraoch;310;11979.072499999991
GreedyAppraoch;311;12009.50916666666
GreedyAppraoch;312;12117.25416666666
GreedyAppraoch;313;12288.23616666666
GreedyAppraoch;314;12288.23616666666
GreedyAppraoch;315;12319.64616666666
GreedyAppraoch;316;12319.64616666666
GreedyAppraoch;317;12319.64616666666
GreedyAppraoch;318;12319.64616666666
GreedyAppraoch;319;12350.082833333327
GreedyAppraoch;320;12513.988833333327
GreedyAppraoch;321;12543.318833333327
GreedyAppraoch;322;12543.318833333327
GreedyAppraoch;323;12543.318833333327
GreedyAppraoch;324;12543.318833333327
GreedyAppraoch;325;12574.728833333327
GreedyAppraoch;326;12574.728833333327
GreedyAppraoch;327;12574.728833333327
GreedyAppraoch;328;12634.495499999994
GreedyAppraoch;329;12798.401499999994
GreedyAppraoch;330;12798.401499999994
GreedyAppraoch;331;12798.401499999994
GreedyAppraoch;332;12883.892499999994
GreedyAppraoch;333;12883.892499999994
GreedyAppraoch;334;13000.793499999994
GreedyAppraoch;335;13000.793499999994
GreedyAppraoch;336;13000.793499999994
GreedyAppraoch;337;13060.56016666666
GreedyAppraoch;338;13060.56016666666
GreedyAppraoch;339;13138.975166666662
GreedyAppraoch;340;13138.975166666662
GreedyAppraoch;341;13138.975166666662
GreedyAppraoch;342;13138.975166666662
GreedyAppraoch;343;13222.890166666662
GreedyAppraoch;344;13373.476999999995
GreedyAppraoch;345;13402.806999999995
GreedyAppraoch;346;13402.806999999995
GreedyAppraoch;347;13402.806999999995
GreedyAppraoch;348;13402.806999999995
GreedyAppraoch;349;13402.806999999995
GreedyAppraoch;350;13480.316999999995
GreedyAppraoch;351;13509.646999999995
GreedyAppraoch;352;13509.646999999995
GreedyAppraoch;353;13679.052999999994
GreedyAppraoch;354;13713.71216666666
GreedyAppraoch;355;13744.402333333328
GreedyAppraoch;356;13744.402333333328
GreedyAppraoch;357;13744.402333333328
GreedyAppraoch;358;13828.317333333329
GreedyAppraoch;359;13828.317333333329
GreedyAppraoch;360;13943.10533333333
GreedyAppraoch;361;13943.10533333333
GreedyAppraoch;362;14051.305499999995
GreedyAppraoch;363;14169.879666666664
GreedyAppraoch;364;14169.879666666664
GreedyAppraoch;365;14169.879666666664
GreedyAppraoch;366;14253.794666666663
GreedyAppraoch;367;14253.794666666663
GreedyAppraoch;368;14367.039666666664
GreedyAppraoch;369;14452.497666666664
GreedyAppraoch;370;14483.18783333333
GreedyAppraoch;371;14483.18783333333
GreedyAppraoch;372;14483.18783333333
GreedyAppraoch;373;14560.69783333333
GreedyAppraoch;374;14595.356999999996
GreedyAppraoch;375;14595.356999999996
GreedyAppraoch;376;14708.601999999997
GreedyAppraoch;377;14901.622166666662
GreedyAppraoch;378;14901.622166666662
GreedyAppraoch;380;14901.622166666662
GreedyAppraoch;381;14901.622166666662
GreedyAppraoch;382;14901.622166666662
GreedyAppraoch;383;14979.132166666663
GreedyAppraoch;384;15039.15233333333
GreedyAppraoch;385;15039.15233333333
GreedyAppraoch;386;15201.482333333332
GreedyAppraoch;387;15285.397333333332
GreedyAppraoch;388;15285.397333333332
GreedyAppraoch;389;15285.397333333332
GreedyAppraoch;390;15369.312333333331
GreedyAppraoch;391;15403.971499999998
GreedyAppraoch;392;15463.991666666665
GreedyAppraoch;393;15542.406666666666
GreedyAppraoch;394;15542.406666666666
GreedyAppraoch;395;15542.406666666666
GreedyAppraoch;396;15626.321666666667
GreedyAppraoch;397;15626.321666666667
GreedyAppraoch;398;15626.321666666667
GreedyAppraoch;399;15734.521833333334
GreedyAppraoch;400;15764.757
GreedyAppraoch;401;15872.502000000002
GreedyAppraoch;402;15872.502000000002
GreedyAppraoch;403;15872.502000000002
GreedyAppraoch;404;15872.502000000002
GreedyAppraoch;405;15872.502000000002
GreedyAppraoch;406;15987.10716666667
GreedyAppraoch;407;16017.342333333338
GreedyAppraoch;408;16017.342333333338
GreedyAppraoch;409;16209.00233333334
GreedyAppraoch;410;16209.00233333334
GreedyAppraoch;411;16209.00233333334
GreedyAppraoch;412;16209.00233333334
GreedyAppraoch;413;16209.00233333334
GreedyAppraoch;414;16270.647500000006
GreedyAppraoch;415;16270.647500000006
GreedyAppraoch;416;16270.647500000006
GreedyAppraoch;417;16301.337666666674
GreedyAppraoch;418;16301.337666666674
GreedyAppraoch;419;16379.752666666674
GreedyAppraoch;420;16379.752666666674
GreedyAppraoch;421;16411.162666666674
GreedyAppraoch;422;16525.312833333344
GreedyAppraoch;423;16525.312833333344
GreedyAppraoch;424;16525.312833333344
GreedyAppraoch;425;16556.003000000015
GreedyAppraoch;426;16556.003000000015
GreedyAppraoch;427;16639.91800000002
GreedyAppraoch;428;16718.333000000024
GreedyAppraoch;429;16748.56816666669
GreedyAppraoch;430;16779.97816666669
GreedyAppraoch;431;16779.97816666669
GreedyAppraoch;432;16779.97816666669
GreedyAppraoch;433;16779.97816666669
GreedyAppraoch;434;16779.97816666669
GreedyAppraoch;435;16978.14333333336
GreedyAppraoch;436;16978.14333333336
GreedyAppraoch;437;16978.14333333336
GreedyAppraoch;438;16978.14333333336
GreedyAppraoch;439;17093.468333333356
GreedyAppraoch;440;17093.468333333356
GreedyAppraoch;441;17093.468333333356
GreedyAppraoch;442;17171.883333333357
GreedyAppraoch;443;17202.573500000024
GreedyAppraoch;444;17286.13350000002
GreedyAppraoch;445;17286.13350000002
GreedyAppraoch;446;17286.13350000002
GreedyAppraoch;447;17286.13350000002
GreedyAppraoch;448;17370.048500000023
GreedyAppraoch;449;17370.048500000023
GreedyAppraoch;450;17478.96850000002
GreedyAppraoch;451;17478.96850000002
GreedyAppraoch;452;17509.658666666684
GreedyAppraoch;453;17593.218666666686
GreedyAppraoch;454;17676.778666666683
GreedyAppraoch;455;17676.778666666683
GreedyAppraoch;456;17676.778666666683
GreedyAppraoch;457;17760.693666666684
GreedyAppraoch;458;17760.693666666684
GreedyAppraoch;459;17792.10366666668
GreedyAppraoch;460;17792.10366666668
GreedyAppraoch;461;17900.303833333346
GreedyAppraoch;462;17900.303833333346
GreedyAppraoch;463;17900.303833333346
GreedyAppraoch;464;17900.303833333346
GreedyAppraoch;465;18067.77883333335
GreedyAppraoch;466;18067.77883333335
GreedyAppraoch;467;18067.77883333335
GreedyAppraoch;468;18067.77883333335
GreedyAppraoch;469;18129.879000000015
GreedyAppraoch;470;18129.879000000015
GreedyAppraoch;471;18213.439000000017
GreedyAppraoch;472;18213.439000000017
GreedyAppraoch;473;18290.949000000022
GreedyAppraoch;474;18290.949000000022
GreedyAppraoch;475;18290.949000000022
GreedyAppraoch;476;18374.509000000024
GreedyAppraoch;477;18405.19916666669
GreedyAppraoch;478;18405.19916666669
GreedyAppraoch;479;18436.60916666669
GreedyAppraoch;480;18436.60916666669
GreedyAppraoch;481;18436.60916666669
GreedyAppraoch;482;18520.169166666692
GreedyAppraoch;483;18520.169166666692
GreedyAppraoch;484;18520.169166666692
GreedyAppraoch;485;18633.982166666698
GreedyAppraoch;486;18633.982166666698
GreedyAppraoch;487;18668.641333333362
GreedyAppraoch;488;18668.641333333362
GreedyAppraoch;489;18668.641333333362
GreedyAppraoch;490;18668.641333333362
GreedyAppraoch;491;18835.76133333336
GreedyAppraoch;492;18919.32133333336
GreedyAppraoch;494;18953.980500000027
GreedyAppraoch;495;18953.980500000027
GreedyAppraoch;496;18985.390500000027
GreedyAppraoch;497;18985.390500000027
GreedyAppraoch;498;18985.390500000027
GreedyAppraoch;499;18985.390500000027
GreedyAppraoch;500;19068.950500000028
GreedyAppraoch;501;19068.950500000028
GreedyAppraoch;502;19068.950500000028
GreedyAppraoch;503;19135.019666666693
GreedyAppraoch;504;19300.982666666703
GreedyAppraoch;505;19384.542666666704
GreedyAppraoch;506;19384.542666666704
GreedyAppraoch;507;19384.542666666704
GreedyAppraoch;508;19384.542666666704
GreedyAppraoch;509;19468.10266666671
GreedyAppraoch;510;19468.10266666671
GreedyAppraoch;511;19502.761833333374
GreedyAppraoch;512;19534.171833333374
GreedyAppraoch;513;19616.574833333376
GreedyAppraoch;514;19616.574833333376
GreedyAppraoch;515;19616.574833333376
GreedyAppraoch;516;19700.134833333377
GreedyAppraoch;517;19818.354000000043
GreedyAppraoch;518;19818.354000000043
GreedyAppraoch;519;19901.91400000004
GreedyAppraoch;520;19933.32400000004
GreedyAppraoch;521;19933.32400000004
GreedyAppraoch;522;20015.72700000004
GreedyAppraoch;523;20015.72700000004
GreedyAppraoch;524;20127.896166666706
GreedyAppraoch;525;20127.896166666706
GreedyAppraoch;526;20127.896166666706
GreedyAppraoch;528;20159.306166666705
GreedyAppraoch;529;20242.866166666703
GreedyAppraoch;530;20242.866166666703
GreedyAppraoch;531;20277.52533333337
GreedyAppraoch;532;20277.52533333337
GreedyAppraoch;533;20359.92833333337
GreedyAppraoch;534;20444.59183333337
GreedyAppraoch;535;20444.59183333337
GreedyAppraoch;536;20444.59183333337
GreedyAppraoch;537;20522.101833333367
GreedyAppraoch;538;20672.83450000003
